Data_year;zone;type_habitat;epoque;nombre_pièces;loyer_moyen;moyenne_loyer_mensuel;surface_moyenne;nombre_observations
2015;69012;appartement; 4. Entre 1991-2005; ;;;;13
2015;69012;maison; 4. Entre 1991-2005;3;;;;2
2015;69012;appartement; 4. Entre 1991-2005;4;;;;11
2015;69012;appartement; 4. Entre 1991-2005; ;;;;3
2015;69012;appartement; 4. Entre 1991-2005; ;;;;10
2015;69012;appartement; 5. Après 2005; ;;;;17
2015;69012;appartement; 5. Après 2005;3;;;;3
2015;69012;appartement; 5. Après 2005;4;;;;14
2015;69012;appartement; 5. Après 2005; ;;;;8
2015;69012;appartement; 5. Après 2005; ;;;;9
2015;69012;appartement;1. Avant 1946 ;3;7,4;741;100;79
2015;69012;maison;1. Avant 1946 ;3;7,4;741;100;79
2015;69012;appartement;1. Avant 1946 ; ;;;;21
2015;69012;appartement;1. Avant 1946 ; ;;;;58
2015;69012;appartement;2. Entre 1946-1970 ; ;;;;14
2015;69012;appartement;2. Entre 1946-1970 ;3;;;;14
2015;69012;appartement;2. Entre 1946-1970 ; ;;;;7
2015;69012;appartement;2. Entre 1946-1970 ; ;;;;7
2015;69012;maison;3. Entre 1971-1990 ; ;;;;17
2015;69012;appartement;3. Entre 1971-1990 ;3;;;;17
2015;69012;appartement;3. Entre 1971-1990 ; ;;;;11
2015;69012;appartement;3. Entre 1971-1990 ; ;;;;6
2015;69012;appartement;4. Entre 1991-2005 ; ;;;;13
2015;69012;appartement;4. Entre 1991-2005 ;3;;;;13
2015;69012;appartement;4. Entre 1991-2005 ; ;;;;3
2015;69012;maison;4. Entre 1991-2005 ; ;;;;10
2015;69012;appartement;5. Après 2005 ; ;;;;17
2015;69012;appartement;5. Après 2005 ;3;;;;17
2015;69012;appartement;5. Après 2005 ; ;;;;8
2015;69012;appartement;5. Après 2005 ; ;;;;9
2015;69012;appartement; ;2;8,6;545;63;792
2015;69012;appartement; ;1;10,8;341;32;97
2015;69012;maison; ;2;9,3;435;47;241
2015;69012;appartement; ;3;8,5;566;67;281
2015;69012;appartement; ;4;8,2;690;84;173
2015;69012;appartement; ;1;10,8;341;32;97
2015;69012;appartement; ;2;9,3;435;47;241
2015;69012;appartement; ;3;8,5;566;67;281
2015;69012;appartement; ;4;8,2;690;84;173
2015;69012;maison; ;2;8,7;532;61;288
2015;69012;appartement; ;1;;;;28
2015;69012;appartement; ;2;10;446;45;95
2015;69012;appartement; ;3;8,4;559;67;107
2015;69012;appartement; ;4;7,8;668;85;58
2015;69012;maison; ;2;8,5;554;65;504
2015;69012;appartement; ;1;10,4;330;32;69
2015;69012;appartement; ;2;8,6;423;49;146
2015;69012;appartement; ;3;8,5;571;67;174
2015;69012;appartement; ;4;8,3;700;84;115
2015;69012;maison; ;2;8,7;532;61;288
2015;69012;appartement; ;1;;;;28
2015;69012;appartement; ;2;10;446;45;95
2015;69012;appartement; ;3;8,4;559;67;107
2015;69012;maison; ;4;7,8;668;85;58
2015;69012;appartement; ;2;8,5;554;65;504
2015;69012;appartement; ;1;10,4;330;32;69
2015;69012;appartement; ;2;8,6;423;49;146
2015;69012;maison; ;3;8,5;571;67;174
2015;69012;appartement; ;4;8,3;700;84;115
2015;69012;appartement; 1. Avant 1946;2;8;482;60;382
2015;69012;appartement; 1. Avant 1946;1;11;334;30;66
2015;69012;maison; 1. Avant 1946;2;8,5;402;47;136
2015;69012;appartement; 1. Avant 1946;3;7,6;513;68;128
2015;69012;maison; 1. Avant 1946;4;7,5;686;91;52
2015;69012;appartement; 1. Avant 1946;2;8,3;511;62;132
2015;69012;appartement; 1. Avant 1946;2;7,9;462;59;250
2015;69012;appartement; 2. Entre 1946-1970;2;8,8;524;59;117
2015;69012;appartement; 2. Entre 1946-1970;1;;;;14
2015;69012;maison; 2. Entre 1946-1970;2;;;;27
2015;69012;appartement; 2. Entre 1946-1970;3;;;;46
2015;69012;appartement; 2. Entre 1946-1970;4;;;;30
2015;69012;appartement; 2. Entre 1946-1970; ;;;;43
2015;69012;appartement; 2. Entre 1946-1970;2;8,6;531;62;74
2015;69012;appartement; 3. Entre 1971-1990;2;7,7;541;70;155
2015;69012;appartement; 3. Entre 1971-1990;1;;;;10
2015;69012;appartement; 3. Entre 1971-1990;2;;;;40
2015;69012;maison; 3. Entre 1971-1990;3;;;;48
2015;69012;appartement; 3. Entre 1971-1990;4;;;;57
2015;69012;appartement; 3. Entre 1971-1990; ;;;;53
2015;69012;appartement; 3. Entre 1971-1990;2;7,6;537;71;102
2015;69012;appartement; 4. Entre 1991-2005;2;9,1;631;70;76
2015;69012;maison; 4. Entre 1991-2005;1;;;;6
2015;69012;appartement; 4. Entre 1991-2005;2;;;;21
2015;69012;maison; 4. Entre 1991-2005;3;;;;32
2015;69012;appartement; 4. Entre 1991-2005;4;;;;17
2015;69012;appartement; 4. Entre 1991-2005; ;;;;29
2015;69012;appartement; 4. Entre 1991-2005; ;;;;47
2015;69012;appartement; 5. Après 2005;2;10,2;635;62;62
2015;69012;appartement; 5. Après 2005;1;;;;1
2015;69012;appartement; 5. Après 2005;2;;;;17
2015;69012;maison; 5. Après 2005;3;;;;27
2015;69012;appartement; 5. Après 2005;4;;;;17
2015;69012;appartement; 5. Après 2005; ;;;;31
2015;69012;appartement; 5. Après 2005; ;;;;31
2015;69012;appartement;1. Avant 1946 ;2;8;482;60;382
2015;69012;appartement;1. Avant 1946 ;1;11;334;30;66
2015;69012;appartement;1. Avant 1946 ;2;8,5;402;47;136
2015;69012;maison;1. Avant 1946 ;3;7,6;513;68;128
2015;69012;appartement;1. Avant 1946 ;4;7,5;686;91;52
2015;69012;appartement;1. Avant 1946 ;2;8,3;511;62;132
2015;69012;appartement;1. Avant 1946 ;2;7,9;462;59;250
2015;69012;appartement;2. Entre 1946-1970 ;2;8,8;524;59;117
2015;69012;appartement;2. Entre 1946-1970 ;1;;;;14
2015;69012;appartement;2. Entre 1946-1970 ;2;;;;27
2015;69012;maison;2. Entre 1946-1970 ;3;;;;46
2015;69012;appartement;2. Entre 1946-1970 ;4;;;;30
2015;69012;appartement;2. Entre 1946-1970 ; ;;;;43
2015;69012;appartement;2. Entre 1946-1970 ;2;8,6;531;62;74
2015;69012;appartement;3. Entre 1971-1990 ;2;7,7;541;70;155
2015;69012;appartement;3. Entre 1971-1990 ;1;;;;10
2015;69012;appartement;3. Entre 1971-1990 ;2;;;;40
2015;69012;maison;3. Entre 1971-1990 ;3;;;;48
2015;69012;appartement;3. Entre 1971-1990 ;4;;;;57
2015;69012;appartement;3. Entre 1971-1990 ; ;;;;53
2015;69012;appartement;3. Entre 1971-1990 ;2;7,6;537;71;102
2015;69012;appartement;4. Entre 1991-2005 ;2;9,1;631;70;76
2015;69012;appartement;4. Entre 1991-2005 ;1;;;;6
2015;69012;appartement;4. Entre 1991-2005 ;2;;;;21
2015;69012;appartement;4. Entre 1991-2005 ;3;;;;32
2015;69012;appartement;4. Entre 1991-2005 ;4;;;;17
2015;69012;appartement;4. Entre 1991-2005 ; ;;;;29
2015;69012;maison;4. Entre 1991-2005 ; ;;;;47
2015;69012;appartement;5. Après 2005 ;2;10,2;635;62;62
2015;69012;appartement;5. Après 2005 ;1;;;;1
2015;69012;appartement;5. Après 2005 ;2;;;;17
2015;69012;appartement;5. Après 2005 ;3;;;;27
2015;69012;appartement;5. Après 2005 ;4;;;;17
2015;69012;appartement;5. Après 2005 ; ;;;;31
2015;69012;maison;5. Après 2005 ; ;;;;31
2015;69013;appartement; ;2;9,6;756;79;77
2015;69013;appartement; ;3;;;;2
2015;69013;appartement; ;4;;;;30
2015;69013;appartement; ;4;;;;24
2015;69013;appartement; ;1;;;;8
2015;69013;appartement; ;2;;;;16
2015;69013;maison; ;3;;;;21
2015;69013;appartement; ;4;;;;6
2015;69013;appartement; ;1;;;;8
2015;69013;appartement; ;2;;;;17
2015;69013;appartement; ;3;;;;22
2015;69013;appartement; ;3;;;;26
2015;69013;appartement; ;1;;;;8
2015;69013;maison; ;2;;;;16
2015;69013;appartement; ;3;;;;21
2015;69013;appartement; ;4;;;;6
2015;69013;appartement; ;1;;;;8
2015;69013;appartement; ;2;;;;17
2015;69013;appartement; ;3;;;;22
2015;69013;appartement; ;4;;;;30
2015;69013;maison; ; ;;;;39
2015;69013;appartement; ;4;;;;14
2015;69013;appartement; ;1;;;;5
2015;69013;appartement; ;2;;;;10
2015;69013;appartement; ;3;;;;10
2015;69013;maison; ; ;;;;38
2015;69013;appartement; ;4;;;;16
2015;69013;appartement; ;1;;;;3
2015;69013;appartement; ;2;;;;7
2015;69013;appartement; ;3;;;;12
2015;69013;maison; ; ;;;;39
2015;69013;appartement; ;1;;;;5
2015;69013;appartement; ;2;;;;10
2015;69013;appartement; ;3;;;;10
2015;69013;appartement; ;4;;;;14
2015;69013;appartement; ; ;;;;38
2015;69013;appartement; ;1;;;;3
2015;69013;appartement; ;2;;;;7
2015;69013;maison; ;3;;;;12
2015;69013;appartement; ;4;;;;16
2015;69013;appartement; 1. Avant 1946; ;;;;14
2015;69013;appartement; 1. Avant 1946;4;;;;4
2015;69013;maison; 1. Avant 1946;1;;;;2
2015;69013;appartement; 1. Avant 1946;2;;;;2
2015;69013;maison; 1. Avant 1946;3;;;;6
2015;69013;appartement; 2. Entre 1946-1970; ;;;;8
2015;69013;appartement; 2. Entre 1946-1970;4;;;;2
2015;69013;appartement; 2. Entre 1946-1970;1;;;;3
2015;69013;appartement; 2. Entre 1946-1970;2;;;;2
2015;69013;maison; 2. Entre 1946-1970;3;;;;1
2015;69013;appartement; 3. Entre 1971-1990; ;;;;10
2015;69013;appartement; 3. Entre 1971-1990;4;;;;5
2015;69013;appartement; 3. Entre 1971-1990;1;;;;1
2015;69013;appartement; 3. Entre 1971-1990;2;;;;2
2015;69013;appartement; 3. Entre 1971-1990;3;;;;2
2015;69013;appartement; 4. Entre 1991-2005; ;;;;8
2015;69013;appartement; 4. Entre 1991-2005;4;;;;2
2015;69013;maison; 4. Entre 1991-2005;2;;;;3
2015;69013;appartement; 4. Entre 1991-2005;3;;;;3
2015;69013;appartement; 5. Après 2005; ;;;;37
2015;69013;appartement; 5. Après 2005;4;;;;17
2015;69013;appartement; 5. Après 2005;1;;;;2
2015;69013;maison; 5. Après 2005;2;;;;8
2015;69013;appartement; 5. Après 2005;3;;;;10
2015;69013;maison;1. Avant 1946 ; ;;;;14
2015;69013;appartement;1. Avant 1946 ;1;;;;2
2015;69013;appartement;1. Avant 1946 ;2;;;;2
2015;69013;appartement;1. Avant 1946 ;3;;;;6
2015;69013;appartement;1. Avant 1946 ;4;;;;4
2015;69013;appartement;2. Entre 1946-1970 ; ;;;;8
2015;69013;appartement;2. Entre 1946-1970 ;1;;;;3
2015;69013;maison;2. Entre 1946-1970 ;2;;;;2
2015;69013;appartement;2. Entre 1946-1970 ;3;;;;1
2015;69013;appartement;2. Entre 1946-1970 ;4;;;;2
2015;69013;maison;3. Entre 1971-1990 ; ;;;;10
2015;69013;appartement;3. Entre 1971-1990 ;1;;;;1
2015;69013;maison;3. Entre 1971-1990 ;2;;;;2
2015;69013;appartement;3. Entre 1971-1990 ;3;;;;2
2015;69013;appartement;3. Entre 1971-1990 ;4;;;;5
2015;69013;appartement;4. Entre 1991-2005 ; ;;;;8
2015;69013;appartement;4. Entre 1991-2005 ;2;;;;3
2015;69013;appartement;4. Entre 1991-2005 ;3;;;;3
2015;69013;appartement;4. Entre 1991-2005 ;4;;;;2
2015;69013;appartement;5. Après 2005 ; ;;;;37
2015;69013;appartement;5. Après 2005 ;1;;;;2
2015;69013;appartement;5. Après 2005 ;2;;;;8
2015;69013;appartement;5. Après 2005 ;3;;;;10
2015;69013;appartement;5. Après 2005 ;4;;;;17
2015;69013;appartement; ; ;;;;26
2015;69013;appartement; ;3;;;;2
2015;69013;appartement; ;4;;;;24
2015;69013;appartement; ;3;;;;26
2015;69013;appartement; ; ;;;;11
2015;69013;appartement; ;3;;;;1
2015;69013;appartement; ;4;;;;10
2015;69013;appartement; ; ;;;;15
2015;69013;appartement; ;3;;;;1
2015;69013;appartement; ;4;;;;14
2015;69013;appartement; ; ;;;;11
2015;69013;appartement; ;3;;;;11
2015;69013;appartement; ; ;;;;15
2015;69013;appartement; ;3;;;;15
2015;69013;maison; 1. Avant 1946; ;;;;5
2015;69013;appartement; 1. Avant 1946;3;;;;1
2015;69013;appartement; 1. Avant 1946;4;;;;4
2015;69013;appartement; 1. Avant 1946; ;;;;1
2015;69013;appartement; 1. Avant 1946; ;;;;4
2015;69013;appartement; 2. Entre 1946-1970; ;;;;2
2015;69013;maison; 2. Entre 1946-1970;4;;;;2
2015;69013;maison; 2. Entre 1946-1970; ;;;;1
2015;69013;appartement; 2. Entre 1946-1970; ;;;;1
2015;69013;maison; 3. Entre 1971-1990; ;;;;4
2015;69013;appartement; 3. Entre 1971-1990;3;;;;1
2015;69013;appartement; 3. Entre 1971-1990;4;;;;3
2015;69013;appartement; 3. Entre 1971-1990; ;;;;4
2015;69013;appartement; 4. Entre 1991-2005; ;;;;2
2015;69013;appartement; 4. Entre 1991-2005;4;;;;2
2015;69013;appartement; 4. Entre 1991-2005; ;;;;1
2015;69013;appartement; 4. Entre 1991-2005; ;;;;1
2015;69013;appartement; 5. Après 2005; ;;;;13
2015;69013;appartement; 5. Après 2005;4;;;;13
2015;69013;appartement; 5. Après 2005; ;;;;8
2015;69013;appartement; 5. Après 2005; ;;;;5
2015;69013;appartement;1. Avant 1946 ; ;;;;5
2015;69013;appartement;1. Avant 1946 ;3;;;;5
2015;69013;appartement;1. Avant 1946 ; ;;;;1
2015;69013;appartement;1. Avant 1946 ; ;;;;4
2015;69013;appartement;2. Entre 1946-1970 ; ;;;;2
2015;69013;appartement;2. Entre 1946-1970 ;3;;;;2
2015;69013;appartement;2. Entre 1946-1970 ; ;;;;1
2015;69013;appartement;2. Entre 1946-1970 ; ;;;;1
2015;69013;appartement;3. Entre 1971-1990 ; ;;;;4
2015;69013;appartement;3. Entre 1971-1990 ;3;;;;4
2015;69013;appartement;3. Entre 1971-1990 ; ;;;;4
2015;69013;appartement;4. Entre 1991-2005 ; ;;;;2
2015;69013;maison;4. Entre 1991-2005 ;3;;;;2
2015;69013;appartement;4. Entre 1991-2005 ; ;;;;1
2015;69013;appartement;4. Entre 1991-2005 ; ;;;;1
2015;69013;appartement;5. Après 2005 ; ;;;;13
2015;69013;appartement;5. Après 2005 ;3;;;;13
2015;69013;maison;5. Après 2005 ; ;;;;8
2015;69013;appartement;5. Après 2005 ; ;;;;5
2015;69013;appartement; ; ;;;;51
2015;69013;appartement; ;1;;;;8
2015;69013;appartement; ;2;;;;16
2015;69013;appartement; ;3;;;;21
2015;69013;appartement; ;4;;;;6
2015;69013;appartement; ;1;;;;8
2015;69013;maison; ;2;;;;16
2015;69013;appartement; ;3;;;;21
2015;69013;appartement; ;4;;;;6
2015;69013;appartement; ; ;;;;28
2015;69013;maison; ;1;;;;5
2015;69013;appartement; ;2;;;;10
2015;69013;maison; ;3;;;;9
2015;69013;appartement; ;4;;;;4
2015;69013;appartement; ; ;;;;23
2015;69013;appartement; ;1;;;;3
2015;69013;appartement; ;2;;;;6
2015;69013;maison; ;3;;;;12
2015;69013;appartement; ;4;;;;2
2015;69013;appartement; ; ;;;;28
2015;69013;appartement; ;1;;;;5
2015;69013;appartement; ;2;;;;10
2015;69013;appartement; ;3;;;;9
2015;69013;appartement; ;4;;;;4
2015;69013;appartement; ; ;;;;23
2015;69013;maison; ;1;;;;3
2015;69013;appartement; ;2;;;;6
2015;69013;appartement; ;3;;;;12
2015;69013;appartement; ;4;;;;2
2015;69013;appartement; 1. Avant 1946; ;;;;9
2015;69013;maison; 1. Avant 1946;1;;;;2
2015;69013;appartement; 1. Avant 1946;2;;;;2
2015;69013;maison; 1. Avant 1946;3;;;;5
2015;69013;appartement; 1. Avant 1946; ;;;;5
2015;69013;appartement; 1. Avant 1946; ;;;;4
2015;69013;appartement; 2. Entre 1946-1970; ;;;;6
2015;69013;appartement; 2. Entre 1946-1970;1;;;;3
2015;69013;appartement; 2. Entre 1946-1970;2;;;;2
2015;69013;appartement; 2. Entre 1946-1970;3;;;;1
2015;69013;appartement; 2. Entre 1946-1970; ;;;;1
2015;69013;appartement; 2. Entre 1946-1970; ;;;;5
2015;69013;appartement; 3. Entre 1971-1990; ;;;;6
2015;69013;appartement; 3. Entre 1971-1990;1;;;;1
2015;69013;appartement; 3. Entre 1971-1990;2;;;;1
2015;69013;appartement; 3. Entre 1971-1990;3;;;;2
2015;69013;appartement; 3. Entre 1971-1990;4;;;;2
2015;69013;appartement; 3. Entre 1971-1990; ;;;;5
2015;69013;appartement; 3. Entre 1971-1990; ;;;;1
2015;69013;appartement; 4. Entre 1991-2005; ;;;;6
2015;69013;appartement; 4. Entre 1991-2005;2;;;;3
2015;69013;appartement; 4. Entre 1991-2005;3;;;;3
2015;69013;appartement; 4. Entre 1991-2005; ;;;;3
2015;69013;appartement; 4. Entre 1991-2005; ;;;;3
2015;69013;appartement; 5. Après 2005; ;;;;24
2015;69013;appartement; 5. Après 2005;1;;;;2
2015;69013;appartement; 5. Après 2005;2;;;;8
2015;69013;appartement; 5. Après 2005;3;;;;10
2015;69013;appartement; 5. Après 2005;4;;;;4
2015;69013;appartement; 5. Après 2005; ;;;;14
2015;69013;appartement; 5. Après 2005; ;;;;10
2015;69013;appartement;1. Avant 1946 ; ;;;;9
2015;69013;appartement;1. Avant 1946 ;1;;;;2
2015;69013;appartement;1. Avant 1946 ;2;;;;2
2015;69013;appartement;1. Avant 1946 ;3;;;;5
2015;69013;appartement;1. Avant 1946 ; ;;;;5
2015;69013;appartement;1. Avant 1946 ; ;;;;4
2015;69013;appartement;2. Entre 1946-1970 ; ;;;;6
2015;69013;appartement;2. Entre 1946-1970 ;1;;;;3
2015;69013;appartement;2. Entre 1946-1970 ;2;;;;2
2015;69013;appartement;2. Entre 1946-1970 ;3;;;;1
2015;69013;maison;2. Entre 1946-1970 ; ;;;;1
2015;69013;appartement;2. Entre 1946-1970 ; ;;;;5
2015;69013;appartement;3. Entre 1971-1990 ; ;;;;6
2015;69013;appartement;3. Entre 1971-1990 ;1;;;;1
2015;69013;appartement;3. Entre 1971-1990 ;2;;;;1
2015;69013;appartement;3. Entre 1971-1990 ;3;;;;2
2015;69013;appartement;3. Entre 1971-1990 ;4;;;;2
2015;69013;appartement;3. Entre 1971-1990 ; ;;;;5
2015;69013;appartement;3. Entre 1971-1990 ; ;;;;1
2015;69013;appartement;4. Entre 1991-2005 ; ;;;;6
2015;69013;appartement;4. Entre 1991-2005 ;2;;;;3
2015;69013;appartement;4. Entre 1991-2005 ;3;;;;3
2015;69013;appartement;4. Entre 1991-2005 ; ;;;;3
2015;69013;appartement;4. Entre 1991-2005 ; ;;;;3
2015;69013;appartement;5. Après 2005 ; ;;;;24
2015;69013;appartement;5. Après 2005 ;1;;;;2
2015;69013;appartement;5. Après 2005 ;2;;;;8
2015;69013;appartement;5. Après 2005 ;3;;;;10
2015;69013;appartement;5. Après 2005 ;4;;;;4
2015;69013;appartement;5. Après 2005 ; ;;;;14
2015;69013;appartement;5. Après 2005 ; ;;;;10
2016;69001;appartement; ;2;12,1;898;74;1492
2016;69001;appartement; ;3;;;;2
2016;69001;maison; ;4;11,2;1379;123;385
